Date,Open,High,Low,Close,Adj Close,Volume
2013-12-01,40.099998,41.389999,38.869999,41.310001,30.314274,301144500
2014-01-01,41.119999,41.230000,37.720001,37.820000,27.753223,289400900
2014-02-01,38.020000,39.020000,36.889999,38.200001,28.032089,385231900
2014-03-01,37.880001,39.029999,37.849998,38.660000,28.369648,349073700
2014-04-01,38.529999,41.279999,38.040001,40.790001,30.169847,382724700
2014-05-01,40.790001,41.220001,40.259998,40.910000,30.258604,213626400
2014-06-01,40.750000,42.490002,40.150002,42.360001,31.331081,281955100
2014-07-01,42.389999,42.570000,39.250000,39.290001,29.278957,282905200
2014-08-01,39.130001,41.750000,39.060001,41.720001,31.089781,247865300
2014-09-01,41.520000,42.810001,41.180000,42.660000,31.790291,314829200
2014-10-01,42.549999,44.869999,40.099998,41.880001,31.436392,529864600
2014-11-01,41.790001,45.000000,41.590000,44.830002,33.650742,254105000
2014-12-01,44.180000,44.770000,39.799999,42.220001,31.910660,326860800
2015-01-01,42.259998,43.830002,41.110001,41.169998,31.117046,293092200
2015-02-01,41.209999,43.660000,40.900002,43.299999,32.726944,291647700
2015-03-01,43.299999,43.299999,39.610001,40.549999,30.648447,370738500
2015-04-01,40.790001,41.610001,40.099998,40.560001,30.910379,284020300
2015-05-01,40.580002,41.689999,40.389999,40.959999,31.215195,230592600
2015-06-01,41.360001,41.410000,39.119999,39.230000,29.896799,288290300
2015-07-01,39.380001,41.599998,39.220001,41.080002,31.564936,268100000
2015-08-01,40.849998,42.250000,36.560001,39.320000,30.212593,342886000
2015-09-01,38.669998,40.230000,37.840000,40.119999,30.827301,347283900
2015-10-01,40.220001,43.849998,39.360001,42.349998,32.822701,366307300
2015-11-01,42.320000,43.599998,41.340000,42.619999,33.031963,252129100
2015-12-01,42.730000,43.910000,41.970001,42.959999,33.550823,286672000
2016-01-01,42.340000,43.259998,40.750000,42.919998,33.519581,317920800
2016-02-01,42.599998,44.180000,41.900002,43.130001,33.683582,304133400
2016-03-01,43.380001,46.880001,43.169998,46.389999,36.229576,347238100
2016-04-01,46.139999,47.130001,42.869999,44.799999,35.260681,317337800
2016-05-01,44.570000,45.900002,43.939999,44.599998,35.103245,230295800
2016-06-01,44.599998,46.009998,43.320000,45.330002,35.677818,265492600
2016-07-01,45.330002,45.939999,43.099998,43.630001,34.603146,235959400
2016-08-01,43.689999,44.330002,43.080002,43.430000,34.444527,235118300
2016-09-01,43.209999,43.830002,41.849998,42.320000,33.564186,251007200
2016-10-01,42.310001,43.029999,41.400002,42.400002,33.902359,264839100
2016-11-01,42.400002,42.980000,40.349998,40.349998,32.263214,316557000
2016-12-01,40.310001,42.220001,39.880001,41.459999,33.431004,283871000
2017-01-01,41.500000,42.250000,40.689999,41.570000,33.519718,240343500
2017-02-01,41.520000,42.150002,40.220001,41.959999,33.834190,333983800
2017-03-01,42.009998,42.700001,41.740002,42.439999,34.221222,339185400
2017-04-01,42.580002,43.790001,42.270000,43.150002,35.100842,232465400
2017-05-01,43.150002,45.700001,43.099998,45.470001,36.988064,250453800
2017-06-01,45.450001,46.060001,44.650002,44.849998,36.483711,241609300
2017-07-01,45.110001,46.430000,44.150002,45.840000,37.595913,195369200
2017-08-01,45.970001,46.340000,45.250000,45.549999,37.358074,208673800
2017-09-01,45.639999,46.980000,44.380001,45.009998,36.915176,197449400
2017-10-01,45.049999,46.790001,44.750000,45.980000,38.010807,192361800
2017-11-01,45.750000,47.480000,45.029999,45.770000,37.837189,217681900
2017-12-01,45.799999,46.480000,44.919998,45.880001,38.239086,207945400
2018-01-01,45.910000,48.619999,45.340000,47.590000,39.664295,256417300
2018-02-01,47.410000,47.730000,42.189999,43.220001,36.022083,292809500
2018-03-01,43.099998,45.090000,42.250000,43.430000,36.197113,278776900
2018-04-01,43.439999,45.029999,41.910000,43.209999,36.331661,256838800
2018-05-01,42.959999,43.279999,41.450001,43.000000,36.155098,252954800
2018-06-01,43.099998,44.520000,42.959999,43.860001,36.878201,259306900
2018-07-01,43.779999,46.669998,43.580002,46.630001,39.556438,207676200
2018-08-01,46.450001,46.869999,44.389999,44.570000,37.808937,231152100
2018-09-01,44.599998,46.689999,44.509998,46.189999,39.183189,193542300
2018-10-01,46.169998,48.080002,44.250000,47.880001,40.962299,326355300
2018-11-01,47.810001,50.840000,47.299999,50.400002,43.118221,279957400
2018-12-01,49.869999,50.509998,45.660000,47.349998,40.829216,308108600
2019-01-01,46.939999,48.779999,46.340000,48.130001,41.501797,290752700
2019-02-01,48.480000,49.939999,44.419998,45.340000,39.096016,388570200
2019-03-01,45.470001,46.919998,44.610001,46.860001,40.406685,363961200
2019-04-01,46.990002,49.180000,46.040001,49.060001,42.673023,238015200
2019-05-01,48.950001,49.900002,47.070000,49.130001,42.733898,258269900
2019-06-01,49.160000,52.200001,49.020000,50.919998,44.290867,248586800
2019-07-01,51.070000,54.820000,50.779999,52.630001,46.135612,257685900
2019-08-01,52.779999,55.340000,51.400002,55.040001,48.248234,271904100
2019-09-01,54.980000,55.919998,53.630001,54.439999,47.722263,216515600
2019-10-01,54.529999,55.389999,52.820000,54.430000,48.062344,245853900
2019-11-01,54.630001,54.740002,51.580002,53.400002,47.152847,226002600
2019-12-01,53.320000,55.450001,52.849998,55.349998,49.239788,230590700
2020-01-01,55.320000,59.080002,54.090000,58.400002,51.953106,286856700
2020-02-01,58.750000,60.130001,51.580002,53.490002,47.585117,245599100
2020-03-01,53.930000,59.000000,36.270000,44.250000,39.365150,693439800
2020-04-01,42.480000,49.730000,41.799999,45.889999,41.182129,395209600
2020-05-01,45.619999,47.459999,43.200001,46.680000,41.891083,382765600
2020-06-01,46.660000,49.970001,43.509998,44.680000,40.096268,399229500
2020-07-01,44.930000,49.279999,43.830002,47.240002,42.778782,369294100
2020-08-01,47.139999,50.070000,46.220001,49.529999,44.852512,252126200
2020-09-01,49.310001,52.139999,47.560001,49.369999,44.707623,341638700
2020-10-01,49.439999,51.529999,47.299999,48.060001,43.873634,292193800
2020-11-01,48.750000,54.619999,48.240002,51.599998,47.105274,339327300
2020-12-01,52.139999,54.930000,51.639999,54.840000,50.455589,303487100
2021-01-01,54.270000,54.630001,48.110001,48.150002,44.300446,457208200
2021-02-01,48.270000,51.509998,48.180000,48.990002,45.073296,301062400
2021-03-01,49.439999,53.939999,49.400002,52.709999,48.495884,452188000
2021-04-01,52.959999,54.869999,52.290001,53.980000,50.077717,270807700
2021-05-01,54.270000,55.709999,53.610001,55.290001,51.293022,309903200
2021-06-01,55.340000,56.480000,53.720001,54.110001,50.198322,305857700
2021-07-01,54.340000,57.560001,53.549999,57.029999,53.305882,293385300
2021-08-01,57.200001,57.560001,55.450001,56.310001,52.632908,220335000
2021-09-01,56.380001,57.029999,52.430000,52.470001,49.043667,334494700
2021-10-01,52.779999,56.470001,52.400002,56.369999,53.086643,331812000
2021-11-01,56.389999,57.160000,52.439999,52.450001,49.394962,286683400
2021-12-01,52.980000,59.349998,52.279999,59.209999,56.193638,426786000
2022-01-01,58.820000,61.450001,58.380001,61.009998,57.901939,407891700
2022-02-01,60.910000,62.900002,59.220001,62.240002,59.069279,396000700
2022-03-01,62.139999,63.020000,57.500000,62.000000,58.841507,426922600
2022-04-01,62.330002,67.199997,61.720001,64.610001,61.787922,319591200
2022-05-01,65.279999,66.379997,59.660000,63.380001,60.611656,459881800
2022-06-01,63.419998,63.770000,58.250000,62.910000,60.162182,353151200
2022-07-01,63.119999,64.449997,60.790001,64.169998,61.810520,275802300
2022-08-01,64.089996,65.470001,61.700001,61.709999,59.440975,223178000
2022-09-01,61.580002,62.880001,55.910000,56.020000,53.960190,317560600
2022-10-01,56.360001,60.910000,54.020000,59.849998,58.069668,325950900
2022-11-01,60.029999,63.680000,58.099998,63.610001,61.717827,269982400
2022-12-01,63.610001,64.699997,62.330002,63.610001,62.155537,245985300
2023-01-01,63.560001,63.720001,59.400002,61.320000,59.917900,260737100
2023-02-01,61.139999,61.580002,58.880001,59.509998,58.149288,265889400
2023-03-01,59.130001,62.250000,58.369999,62.029999,60.611664,335455500
2023-04-01,62.299999,64.989998,61.860001,64.150002,63.164005,213353000
2023-05-01,64.150002,64.690002,59.369999,59.660000,58.743015,295741900
2023-06-01,59.939999,62.169998,59.770000,60.220001,59.294411,319411600
2023-07-01,60.200001,63.270000,58.840000,61.930000,61.442528,256289400
2023-08-01,62.090000,62.590000,59.810001,59.830002,59.359058,204573100
2023-09-01,60.000000,60.130001,55.619999,55.980000,55.539364,310343200
2023-10-01,55.910000,56.009998,51.549999,52.889999,52.889999,189245600
