Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,364.880005,382.480011,336.559998,341.179993,335.103180,104138400
2019-08-01,341.910004,369.690002,319.549988,364.089996,357.605164,95853200
2019-09-01,354.109985,391.000000,350.609985,380.470001,376.025269,78398300
2019-10-01,381.700012,382.850006,324.399994,339.910004,335.939117,112287600
2019-11-01,340.589996,375.600006,339.500000,366.179993,361.902222,86725600
2019-12-01,367.079987,367.380005,320.609985,325.760010,323.833313,127581300
2020-01-01,328.549988,344.190002,302.720001,318.269989,316.387573,181565800
2020-02-01,318.750000,349.950012,269.600006,275.109985,273.482849,118286400
2020-03-01,279.540009,297.440002,89.000000,149.139999,149.139999,743744400
2020-04-01,138.910004,164.800003,120.019997,141.020004,141.020004,818969800
2020-05-01,143.229996,156.699997,113.889999,145.850006,145.850006,611763200
2020-06-01,145.449997,234.199997,144.550003,183.300003,183.300003,1465133000
2020-07-01,185.880005,190.610001,156.259995,158.000000,158.000000,802544400
2020-08-01,156.509995,189.970001,153.410004,171.820007,171.820007,624367500
2020-09-01,170.710007,180.850006,145.020004,165.259995,165.259995,464304000
2020-10-01,170.149994,175.559998,141.580002,144.389999,144.389999,421965600
2020-11-01,145.750000,223.020004,143.380005,210.710007,210.710007,526662800
2020-12-01,214.309998,244.080002,210.300003,214.059998,214.059998,409359400
2021-01-01,210.000000,216.600006,191.850006,194.190002,194.190002,257714800
2021-02-01,196.000000,229.610001,192.860001,212.009995,212.009995,244129700
2021-03-01,219.600006,278.570007,213.800003,254.720001,254.720001,518525300
2021-04-01,256.670013,260.480011,230.220001,234.309998,234.309998,260859300
2021-05-01,234.110001,252.600006,219.070007,247.020004,247.020004,258429700
2021-06-01,253.000000,258.399994,235.660004,239.559998,239.559998,263280000
2021-07-01,240.360001,241.800003,204.800003,226.479996,226.479996,272388100
2021-08-01,227.190002,241.149994,210.940002,219.500000,219.500000,187951900
2021-09-01,220.000000,229.940002,206.529999,219.940002,219.940002,194135500
2021-10-01,222.850006,232.100006,204.600006,207.029999,207.029999,171554300
2021-11-01,207.000000,233.940002,193.850006,197.850006,197.850006,222628900
2021-12-01,200.809998,212.679993,185.259995,201.320007,201.320007,212678500
2022-01-01,204.000000,229.669998,183.770004,200.240005,200.240005,219087100
2022-02-01,202.479996,223.229996,186.880005,205.339996,205.339996,167301100
2022-03-01,203.110001,203.500000,167.580002,191.500000,191.500000,243634200
2022-04-01,192.580002,192.619995,146.000000,148.839996,148.839996,182424500
2022-05-01,148.020004,157.990005,117.080002,131.399994,131.399994,229236700
2022-06-01,133.000000,147.179993,113.019997,136.720001,136.720001,239311400
2022-07-01,135.880005,163.339996,131.289993,159.309998,159.309998,183896900
2022-08-01,165.949997,173.850006,157.910004,160.250000,160.250000,144159200
2022-09-01,158.000000,160.970001,120.989998,121.080002,121.080002,151513600
2022-10-01,122.000000,150.139999,121.019997,142.509995,142.509995,167018800
2022-11-01,143.990005,179.979996,141.539993,178.880005,178.880005,162162800
2022-12-01,178.880005,196.399994,172.850006,190.490005,190.490005,141664400
2023-01-01,192.949997,216.639999,192.399994,213.000000,213.000000,148282600
2023-02-01,212.110001,221.330002,197.360001,201.550003,201.550003,104439200
2023-03-01,201.470001,216.119995,192.410004,212.429993,212.429993,138812800
2023-04-01,212.800003,218.570007,198.149994,206.779999,206.779999,110185200
2023-05-01,206.250000,208.580002,193.270004,205.699997,205.699997,96894500
2023-06-01,206.460007,223.910004,200.610001,211.160004,211.160004,130146100
2023-07-01,210.500000,240.130005,207.889999,238.850006,238.850006,125758200
2023-08-01,237.550003,243.100006,212.880005,224.029999,224.029999,103484600
2023-09-01,226.000000,226.229996,190.029999,191.679993,191.679993,87425700
2023-10-01,191.470001,199.619995,182.550003,184.910004,184.910004,63557500
